,user_1,user_2
159,290627505,290566170
160,290627505,290469515
161,290627505,290665849
162,290627505,290626748
163,290627505,290639967
164,290627505,290499628
165,290627505,290507690
166,290627505,290677182
167,290627505,290591284
168,290627505,290652722
169,290627505,290550104
170,290627505,290585680
171,290627505,290475209
172,290627505,290532533
173,290627505,290620487
174,290627505,290654672
175,290627505,290661837
176,290627505,290625060
177,290627505,290420701
178,290627505,290652685
179,290603503,290627505
180,290603503,290675276
181,290603503,290630765
182,290603503,290650470
183,290603503,290569408
184,290603503,290591234
185,290603503,290651021
186,290603503,290651015
187,290603503,290668568
188,290603503,290663259
189,290603503,290672646
190,290603503,290527154
191,290603503,290649858
192,290603503,290573229
193,290603503,290610307
194,290603503,290663157
195,290603503,9762103
196,290603503,290629599
197,290603503,290665483
198,290603503,290664779
199,290603503,290639156
200,290603503,290677384
201,290603503,290663972
202,290603503,290652823
203,290603503,290619041
204,290603503,290669406
205,290603503,290580372
206,290603503,290677455
207,290603503,290516593
208,290603503,290651038
209,290603503,290666401
210,290603503,290654447
211,290603503,290660103
212,290603503,290659921
213,290603503,290654388
214,290603503,290636161
215,290603503,290636581
216,290603503,290592554
217,290603503,290639159
218,290603503,290646221
219,290603503,290502424
220,290603503,290608714
221,290603503,290613663
222,290603503,9762113
223,290603503,290656387
224,290603503,290674617
225,290603503,290649618
226,290603503,290661652
227,290603503,290626319
228,290603503,290610139
229,290603503,290662055
230,290603503,290615213
231,290603503,290650720
232,290603503,290657237
233,290603503,290566631
234,290603503,290666246
235,290603503,290665971
236,290603503,290673688
237,290603503,290668534
238,290603503,290652631
239,290603503,290652641
240,290603503,290652644
241,290603503,290586134
242,290603503,290678164
243,290603503,290645511
244,290603503,290652639
245,290603503,290652643
246,290603503,290612577
247,290603503,290624581
248,290603503,290541589
249,290603503,290585409
250,290603503,290586217
251,290603503,290677507
252,290603503,290651161
253,290603503,290630667
254,290603503,290670588
255,290603503,290568509
256,290603503,290521028
257,290603503,290613949
258,290603503,290632223
259,290603503,290630693
260,290603503,290465121
261,290603503,290538762
262,290603503,290597067
263,290603503,9826480
264,290603503,290584505
265,290603503,290676980
266,290603503,290590761
267,290603503,290655628
268,290603503,290645168
269,290603503,290594716
270,290603503,290649590
271,290603503,290578703
272,290603503,290504944
273,290603503,290615316
274,290603503,290560636
275,290603503,290455359
276,290603503,290508534
277,290603503,290592531
278,290603503,290622568
279,290603503,290464558
280,290603503,290669611
281,290603503,290504959
282,290603503,290498319
283,290603503,290642693
284,290603503,290592577
285,290603503,290563180
286,290603503,290677497
287,290603503,290474872
288,290603503,290678161
289,290603503,290652343
290,290603503,290612465
291,290603503,290582110
292,290603503,290659634
293,290603503,290625652
294,290603503,290645040
295,290603503,290561589
296,290603503,290613940
297,290603503,290650627
298,290603503,290415539
299,290603503,290618615
300,290603503,290630630
301,290603503,290554265
302,290603503,290626339
303,290603503,290644260
304,290603503,290675616
305,290603503,290609954
306,290603503,290636119
307,290603503,290592956
308,290603503,290678155
309,290603503,290420240
310,290603503,290622638
311,290603503,290588648
312,290603503,290652977
313,290603503,290672792
314,290603503,290611515
315,290603503,290662884
316,290603503,290633898
317,290603503,290673833
318,290603503,290659939
319,290603503,290665369
320,290603503,290635946
321,290603503,290661696
322,290603503,290616877
323,290603503,290658490
324,290603503,290676702
325,290603503,290616000
326,290603503,290675685
327,290603503,290669663
328,290603503,290654652
329,290603503,290532316
330,290603503,290566170
331,290603503,290469515
332,290603503,290665849
333,290603503,290626748
334,290603503,290639967
335,290603503,290499628
336,290603503,290507690
337,290603503,290677182
338,290603503,290591284
339,290603503,290652722
340,290603503,290550104
341,290603503,290585680
342,290603503,290475209
343,290603503,290532533
344,290603503,290620487
345,290603503,290654672
346,290603503,290661837
347,290603503,290625060
348,290603503,290420701
349,290603503,290652685
350,290675276,290627505
351,290675276,290603503
352,290675276,290630765
353,290675276,290650470
354,290675276,290569408
355,290675276,290591234
356,290675276,290651021
357,290675276,290651015
358,290675276,290668568
359,290675276,290663259
360,290675276,290672646
361,290675276,290527154
362,290675276,290649858
363,290675276,290573229
364,290675276,290610307
365,290675276,290663157
366,290675276,9762103
367,290675276,290629599
368,290675276,290665483
369,290675276,290664779
370,290675276,290639156
371,290675276,290677384
372,290675276,290663972
373,290675276,290652823
374,290675276,290619041
375,290675276,290669406
376,290675276,290580372
377,290675276,290677455
378,290675276,290516593
379,290675276,290651038
380,290675276,290666401
381,290675276,290654447
382,290675276,290660103
383,290675276,290659921
384,290675276,290654388
385,290675276,290636161
386,290675276,290636581
387,290675276,290592554
388,290675276,290639159
389,290675276,290646221
390,290675276,290502424
391,290675276,290608714
392,290675276,290613663
393,290675276,9762113
394,290675276,290656387
395,290675276,290674617
396,290675276,290649618
397,290675276,290661652
398,290675276,290626319
399,290675276,290610139
400,290675276,290662055
401,290675276,290615213
402,290675276,290650720
403,290675276,290657237
404,290675276,290566631
405,290675276,290666246
406,290675276,290665971
407,290675276,290673688
408,290675276,290668534
409,290675276,290652631
410,290675276,290652641
411,290675276,290652644
412,290675276,290586134
413,290675276,290678164
414,290675276,290645511
415,290675276,290652639
416,290675276,290652643
417,290675276,290612577
418,290675276,290624581
419,290675276,290541589
420,290675276,290585409
421,290675276,290586217
422,290675276,290651161
423,290675276,290630667
424,290675276,290491889
425,290675276,290670588
426,290675276,290568509
427,290675276,290521028
428,290675276,290613949
429,290675276,290632223
430,290675276,290630693
431,290675276,290465121
432,290675276,290538762
433,290675276,290597067
434,290675276,290533431
435,290675276,9826480
436,290675276,290676980
437,290675276,290590761
438,290675276,290655628
439,290675276,290645168
440,290675276,290594716
441,290675276,290649590
442,290675276,290578703
443,290675276,290504944
444,290675276,290615316
445,290675276,290560636
446,290675276,290455359
447,290675276,290508534
448,290675276,290592531
449,290675276,290622568
450,290675276,290674375
451,290675276,290464558
452,290675276,290669611
453,290675276,290504959
454,290675276,290642693
455,290675276,290592577
456,290675276,290563180
457,290675276,290677497
458,290675276,290474872
459,290675276,290678161
460,290675276,290652343
461,290675276,290612465
462,290675276,290582110
463,290675276,290659634
464,290675276,290625652
465,290675276,290645040
466,290675276,290561589
467,290675276,290613940
468,290675276,290650627
469,290675276,290415539
470,290675276,290618615
471,290675276,290630630
472,290675276,290554265
473,290675276,290626339
474,290675276,290644260
475,290675276,290675616
476,290675276,290609954
477,290675276,290592956
478,290675276,290678155
479,290675276,290420240
480,290675276,290622638
481,290675276,290675300
482,290675276,290588648
483,290675276,290652977
484,290675276,290672792
485,290675276,290611515
486,290675276,290662884
487,290675276,290633898
488,290675276,290673833
489,290675276,290659939
490,290675276,290665369
491,290675276,290635946
492,290675276,290661696
493,290675276,290616877
494,290675276,290658490
495,290675276,290676702
496,290675276,290616000
497,290675276,290675685
498,290675276,290669663
499,290675276,290654652
500,290675276,290532316
501,290675276,290566170
502,290675276,290469515
503,290675276,290665849
504,290675276,290639967
505,290675276,290499628
506,290675276,290507690
507,290675276,290677182
508,290675276,290591284
509,290675276,290652722
510,290675276,290550104
511,290675276,290585680
512,290675276,290475209
513,290675276,290532533
514,290675276,290620487
515,290675276,290654672
516,290675276,290625060
517,290675276,290420701
518,290675276,290652685
519,290630765,290627505
520,290630765,290603503
521,290630765,290675276
522,290630765,290650470
523,290630765,290569408
524,290630765,290591234
525,290630765,290651021
526,290630765,290651015
527,290630765,290668568
528,290630765,290663259
529,290630765,290672646
530,290630765,290527154
531,290630765,290649858
532,290630765,290573229
533,290630765,290610307
534,290630765,290663157
535,290630765,9762103
536,290630765,290629599
537,290630765,290665483
538,290630765,290664779
539,290630765,290639156
540,290630765,290677384
541,290630765,290663972
542,290630765,290652823
543,290630765,290619041
544,290630765,290669406
545,290630765,290580372
546,290630765,290677455
547,290630765,290516593
548,290630765,290651038
549,290630765,290666401
550,290630765,290654447
551,290630765,290660103
552,290630765,290659921
553,290630765,290654388
554,290630765,290636161
555,290630765,290636581
556,290630765,290592554
557,290630765,290639159
558,290630765,290646221
559,290630765,290502424
560,290630765,290608714
561,290630765,290613663
562,290630765,9762113
563,290630765,290656387
564,290630765,290674617
565,290630765,290649618
566,290630765,290661652
567,290630765,290626319
568,290630765,290610139
569,290630765,290662055
570,290630765,290615213
571,290630765,290650720
572,290630765,290657237
573,290630765,290566631
574,290630765,290666246
575,290630765,290665971
576,290630765,290673688
577,290630765,290668534
578,290630765,290652631
579,290630765,290652641
580,290630765,290652644
581,290630765,290586134
582,290630765,290678164
583,290630765,290645511
584,290630765,290652639
585,290630765,290652643
586,290630765,290612577
587,290630765,290624581
588,290630765,290541589
589,290630765,290585409
590,290630765,290586217
591,290630765,290651161
592,290630765,290491889
593,290630765,290670588
594,290630765,290568509
595,290630765,290521028
596,290630765,290613949
597,290630765,290632223
598,290630765,290630693
599,290630765,290465121
600,290630765,290597067
601,290630765,290533431
602,290630765,9826480
603,290630765,290676980
604,290630765,290590761
605,290630765,290655628
606,290630765,290645168
607,290630765,290594716
608,290630765,290649590
609,290630765,290578703
610,290630765,290504944
611,290630765,290615316
612,290630765,290560636
613,290630765,290455359
614,290630765,290508534
615,290630765,290592531
616,290630765,290622568
617,290630765,290674375
618,290630765,290464558
619,290630765,290669611
620,290630765,290504959
621,290630765,290642693
622,290630765,290592577
623,290630765,290563180
624,290630765,290677497
625,290630765,290678161
626,290630765,290652343
627,290630765,290612465
628,290630765,290582110
629,290630765,290659634
630,290630765,290625652
631,290630765,290645040
632,290630765,290561589
633,290630765,290613940
634,290630765,290415539
635,290630765,290618615
636,290630765,290630630
637,290630765,290554265
638,290630765,290626339
639,290630765,290677287
640,290630765,290644260
641,290630765,290675616
642,290630765,290609954
643,290630765,290592956
644,290630765,290678155
645,290630765,290420240
646,290630765,290622638
647,290630765,290675300
648,290630765,290588648
649,290630765,290652977
650,290630765,290672792
651,290630765,290611515
652,290630765,290662884
653,290630765,290633898
654,290630765,290673833
655,290630765,290659939
656,290630765,290665369
657,290630765,290635946
658,290630765,290661696
659,290630765,290616877
660,290630765,290658490
661,290630765,290676702
662,290630765,290616000
663,290630765,290675685
664,290630765,290669663
665,290630765,290532316
666,290630765,290566170
667,290630765,290469515
668,290630765,290665849
669,290630765,290639967
670,290630765,290499628
671,290630765,290507690
672,290630765,290677182
673,290630765,290591284
674,290630765,290652722
675,290630765,290550104
676,290630765,290585680
677,290630765,290475209
678,290630765,290532533
679,290630765,290625060
680,290630765,290420701
681,290630765,290652685
682,290664562,290639156
683,290664562,290639159
684,290664562,290665971
685,290664562,290673688
686,290664562,290668534
687,290664562,290652631
688,290664562,290652641
689,290664562,290652644
690,290664562,290645511
691,290664562,290652639
692,290664562,290652643
693,290664562,290677507
694,290664562,290491889
695,290664562,290651159
696,290664562,290465121
697,290664562,290533431
698,290664562,290584505
699,290664562,290389398
700,290664562,290560636
701,290664562,9286519
702,290664562,290474245
703,290664562,290592531
704,290664562,290669611
705,290664562,290498319
706,290664562,290659634
707,290664562,290650627
708,290664562,290677287
709,290664562,290652015
710,290664562,290675616
711,290664562,290191028
712,290664562,290420240
713,290664562,290672747
714,290664562,290581909
715,290664562,290672792
716,290664562,290646066
717,290664562,290507690
718,290664562,290652722
719,290664562,290585680
720,290664562,290661837
721,290664562,290635108
722,290664562,290420701
723,290664562,290652685
724,290650470,290627505
725,290650470,290603503
726,290650470,290675276
727,290650470,290630765
728,290650470,290569408
729,290650470,290591234
730,290650470,290651021
731,290650470,290651015
732,290650470,290668568
733,290650470,290663259
734,290650470,290672646
735,290650470,290527154
736,290650470,290649858
737,290650470,290573229
738,290650470,290610307
739,290650470,290663157
740,290650470,9762103
741,290650470,290629599
742,290650470,290665483
743,290650470,290664779
744,290650470,290639156
745,290650470,290677384
746,290650470,290663972
747,290650470,290652823
748,290650470,290619041
749,290650470,290669406
750,290650470,290580372
751,290650470,290677455
752,290650470,290516593
753,290650470,290651038
754,290650470,290666401
755,290650470,290654447
756,290650470,290660103
757,290650470,290659921
758,290650470,290654388
759,290650470,290636161
760,290650470,290636581
761,290650470,290592554
762,290650470,290639159
763,290650470,290646221
764,290650470,290502424
765,290650470,290608714
766,290650470,290613663
767,290650470,9762113
768,290650470,290656387
769,290650470,290674617
770,290650470,290649618
771,290650470,290661652
772,290650470,290626319
773,290650470,290610139
774,290650470,290662055
775,290650470,290615213
776,290650470,290650720
777,290650470,290657237
778,290650470,290566631
779,290650470,290666246
780,290650470,290665971
781,290650470,290673688
782,290650470,290668534
783,290650470,290652631
784,290650470,290652641
785,290650470,290652644
786,290650470,290586134
787,290650470,290678164
788,290650470,290645511
789,290650470,290652639
790,290650470,290652643
791,290650470,290670256
792,290650470,290612577
793,290650470,290624581
794,290650470,290541589
795,290650470,290585409
796,290650470,290586217
797,290650470,290651161
798,290650470,290630667
799,290650470,290670588
800,290650470,290568509
801,290650470,290521028
802,290650470,290613949
803,290650470,290632223
804,290650470,290630693
805,290650470,290465121
806,290650470,290538762
807,290650470,290597067
808,290650470,290533431
809,290650470,9826480
810,290650470,290676980
811,290650470,290590761
812,290650470,290655628
813,290650470,290645168
814,290650470,290594716
815,290650470,290649590
816,290650470,290578703
817,290650470,290504944
818,290650470,290615316
819,290650470,290560636
820,290650470,290455359
821,290650470,290474245
822,290650470,290508534
823,290650470,290592531
824,290650470,290622568
825,290650470,290464558
826,290650470,290669611
827,290650470,290504959
828,290650470,290642693
829,290650470,290592577
830,290650470,290677497
831,290650470,290678161
832,290650470,290652343
833,290650470,290612465
834,290650470,290582110
835,290650470,290659634
836,290650470,290625652
837,290650470,290645040
838,290650470,290561589
839,290650470,290613940
840,290650470,290618615
841,290650470,290630630
842,290650470,290554265
843,290650470,290626339
844,290650470,290644260
845,290650470,290609954
846,290650470,290636119
847,290650470,290592956
848,290650470,290678155
849,290650470,290622638
850,290650470,290588648
851,290650470,290611515
852,290650470,290633898
853,290650470,290673833
854,290650470,290659939
855,290650470,290665369
856,290650470,290635946
857,290650470,290661696
858,290650470,290616877
859,290650470,290658490
860,290650470,290676702
861,290650470,290616000
862,290650470,290675685
863,290650470,290669663
864,290650470,290532316
865,290650470,290566170
866,290650470,290469515
867,290650470,290665849
868,290650470,290639967
869,290650470,290499628
870,290650470,290677182
871,290650470,290550104
872,290650470,290475209
873,290650470,290532533
874,290650470,290620487
875,290650470,290654672
876,290650470,290661837
877,290650470,290652685
878,290569408,290627505
879,290569408,290603503
880,290569408,290675276
881,290569408,290630765
882,290569408,290650470
883,290569408,290591234
884,290569408,290651021
885,290569408,290651015
886,290569408,290668568
887,290569408,290663259
888,290569408,290672646
889,290569408,290527154
890,290569408,290649858
891,290569408,290573229
892,290569408,290610307
893,290569408,290663157
894,290569408,9762103
895,290569408,290629599
896,290569408,290665483
897,290569408,290664779
898,290569408,290639156
899,290569408,290677384
900,290569408,290663972
901,290569408,290652823
902,290569408,290619041
903,290569408,290669406
904,290569408,290580372
905,290569408,290677455
906,290569408,290516593
907,290569408,290651038
908,290569408,290666401
909,290569408,290654447
910,290569408,290660103
911,290569408,290659921
912,290569408,290654388
913,290569408,290636161
914,290569408,290636581
915,290569408,290592554
916,290569408,290639159
917,290569408,290646221
918,290569408,290502424
919,290569408,290608714
920,290569408,290613663
921,290569408,9762113
922,290569408,290656387
923,290569408,290674617
924,290569408,290649618
925,290569408,290661652
926,290569408,290626319
927,290569408,290610139
928,290569408,290662055
929,290569408,290615213
930,290569408,290650720
931,290569408,290657237
932,290569408,290566631
933,290569408,290666246
934,290569408,290665971
935,290569408,290673688
936,290569408,290668534
937,290569408,290652631
938,290569408,290652641
939,290569408,290652644
940,290569408,290586134
941,290569408,290678164
942,290569408,290645511
943,290569408,290652639
944,290569408,290652643
945,290569408,290612577
946,290569408,290624581
947,290569408,290541589
948,290569408,290585409
949,290569408,290586217
950,290569408,290651161
951,290569408,290630667
952,290569408,290670588
953,290569408,290568509
954,290569408,290521028
955,290569408,290613949
956,290569408,290632223
957,290569408,290465121
958,290569408,290538762
959,290569408,290597067
960,290569408,9826480
961,290569408,290676980
962,290569408,290590761
963,290569408,290655628
964,290569408,290645168
965,290569408,290594716
966,290569408,290649590
967,290569408,290578703
968,290569408,290504944
969,290569408,290615316
970,290569408,290560636
971,290569408,290455359
972,290569408,290508534
973,290569408,290592531
974,290569408,290622568
975,290569408,290674375
976,290569408,290464558
977,290569408,290504959
978,290569408,290642693
979,290569408,290592577
980,290569408,290563180
981,290569408,290677497
982,290569408,290678161
983,290569408,290652343
984,290569408,290612465
985,290569408,290582110
986,290569408,290659634
987,290569408,290625652
988,290569408,290645040
989,290569408,290561589
990,290569408,290613940
991,290569408,290415539
992,290569408,290618615
993,290569408,290630630
994,290569408,290626339
995,290569408,290644260
996,290569408,290675616
997,290569408,290609954
998,290569408,290592956
999,290569408,290678155
1000,290569408,290420240
1001,290569408,290622638
1002,290569408,290588648
1003,290569408,290652977
1004,290569408,290672792
1005,290569408,290633898
1006,290569408,290673833
1007,290569408,290659939
1008,290569408,290665369
1009,290569408,290635946
1010,290569408,290661696
1011,290569408,290616877
1012,290569408,290658490
1013,290569408,290676702
1014,290569408,290616000
1015,290569408,290675685
1016,290569408,290669663
1017,290569408,290532316
1018,290569408,290566170
1019,290569408,290469515
1020,290569408,290665849
1021,290569408,290639967
1022,290569408,290499628
1023,290569408,290677182
1024,290569408,290591284
1025,290569408,290652722
1026,290569408,290550104
1027,290569408,290585680
1028,290569408,290475209
1029,290569408,290532533
1030,290569408,290661837
1031,290569408,290625060
1032,290569408,290420701
1033,290591234,290627505
1034,290591234,290603503
1035,290591234,290675276
1036,290591234,290630765
1037,290591234,290650470
1038,290591234,290569408
1039,290591234,290651021
1040,290591234,290651015
1041,290591234,290668568
1042,290591234,290663259
1043,290591234,290672646
1044,290591234,290527154
1045,290591234,290649858
1046,290591234,290573229
1047,290591234,290610307
1048,290591234,290663157
1049,290591234,9762103
1050,290591234,290629599
1051,290591234,290665483
1052,290591234,290664779
1053,290591234,290639156
1054,290591234,290677384
1055,290591234,290663972
1056,290591234,290652823
1057,290591234,290619041
1058,290591234,290669406
1059,290591234,290580372
1060,290591234,290677455
1061,290591234,290516593
1062,290591234,290651038
1063,290591234,290666401
1064,290591234,290654447
1065,290591234,290660103
1066,290591234,290659921
1067,290591234,290654388
1068,290591234,290636161
1069,290591234,290636581
1070,290591234,290592554
1071,290591234,290639159
1072,290591234,290646221
1073,290591234,290502424
1074,290591234,290608714
1075,290591234,290613663
1076,290591234,9762113
1077,290591234,290656387
1078,290591234,290674617
1079,290591234,290649618
1080,290591234,290661652
1081,290591234,290626319
1082,290591234,290610139
1083,290591234,290662055
1084,290591234,290615213
1085,290591234,290650720
1086,290591234,290657237
1087,290591234,290566631
1088,290591234,290666246
1089,290591234,290665971
1090,290591234,290673688
1091,290591234,290668534
1092,290591234,290652631
1093,290591234,290652641
1094,290591234,290652644
1095,290591234,290586134
1096,290591234,290678164
1097,290591234,290645511
1098,290591234,290652639
1099,290591234,290652643
1100,290591234,290612577
1101,290591234,290624581
1102,290591234,290541589
1103,290591234,290585409
1104,290591234,290586217
1105,290591234,290651161
1106,290591234,290630667
1107,290591234,290670588
1108,290591234,290568509
1109,290591234,290521028
1110,290591234,290613949
1111,290591234,290632223
1112,290591234,290465121
1113,290591234,290538762
1114,290591234,290597067
1115,290591234,9826480
1116,290591234,290676980
1117,290591234,290590761
1118,290591234,290655628
1119,290591234,290645168
1120,290591234,290594716
1121,290591234,290649590
1122,290591234,290578703
1123,290591234,290504944
1124,290591234,290615316
1125,290591234,290560636
1126,290591234,290455359
1127,290591234,290508534
1128,290591234,290592531
1129,290591234,290622568
1130,290591234,290674375
1131,290591234,290464558
1132,290591234,290504959
1133,290591234,290642693
1134,290591234,290592577
1135,290591234,290677497
1136,290591234,290678161
1137,290591234,290652343
1138,290591234,290612465
1139,290591234,290582110
1140,290591234,290659634
1141,290591234,290625652
1142,290591234,290645040
1143,290591234,290561589
1144,290591234,290613940
1145,290591234,290415539
1146,290591234,290618615
1147,290591234,290626339
1148,290591234,290644260
1149,290591234,290675616
1150,290591234,290609954
1151,290591234,290592956
1152,290591234,290678155
1153,290591234,290420240
1154,290591234,290622638
1155,290591234,290588648
1156,290591234,290652977
1157,290591234,290672792
1158,290591234,290633898
1159,290591234,290673833
1160,290591234,290659939
1161,290591234,290665369
1162,290591234,290635946
1163,290591234,290661696
1164,290591234,290616877
1165,290591234,290658490
1166,290591234,290676702
1167,290591234,290616000
1168,290591234,290675685
1169,290591234,290669663
1170,290591234,290532316
1171,290591234,290566170
1172,290591234,290469515
1173,290591234,290665849
1174,290591234,290639967
1175,290591234,290499628
1176,290591234,290677182
1177,290591234,290591284
1178,290591234,290652722
1179,290591234,290550104
1180,290591234,290585680
1181,290591234,290475209
1182,290591234,290532533
1183,290591234,290661837
1184,290591234,290625060
1185,290591234,290420701
1186,290651021,290627505
1187,290651021,290603503
1188,290651021,290675276
1189,290651021,290630765
1190,290651021,290650470
1191,290651021,290569408
1192,290651021,290591234
1193,290651021,290651015
1194,290651021,290668568
1195,290651021,290663259
1196,290651021,290672646
1197,290651021,290527154
1198,290651021,290649858
1199,290651021,290573229
1200,290651021,290610307
1201,290651021,290663157
1202,290651021,9762103
1203,290651021,290629599
1204,290651021,290665483
1205,290651021,290664779
1206,290651021,290639156
1207,290651021,290677384
1208,290651021,290663972
1209,290651021,290652823
1210,290651021,290619041
1211,290651021,290669406
1212,290651021,290580372
1213,290651021,290677455
1214,290651021,290516593
1215,290651021,290651038
1216,290651021,290666401
1217,290651021,290654447
1218,290651021,290660103
1219,290651021,290659921
1220,290651021,290654388
1221,290651021,290636161
1222,290651021,290636581
1223,290651021,290592554
1224,290651021,290639159
1225,290651021,290646221
1226,290651021,290502424
1227,290651021,290608714
1228,290651021,290613663
1229,290651021,9762113
1230,290651021,290656387
1231,290651021,290674617
1232,290651021,290649618
1233,290651021,290661652
1234,290651021,290626319
1235,290651021,290610139
1236,290651021,290662055
1237,290651021,290615213
1238,290651021,290650720
1239,290651021,290657237
1240,290651021,290566631
1241,290651021,290666246
1242,290651021,290665971
1243,290651021,290673688
1244,290651021,290668534
1245,290651021,290652631
1246,290651021,290652641
1247,290651021,290652644
1248,290651021,290586134
1249,290651021,290678164
1250,290651021,290645511
1251,290651021,290652639
1252,290651021,290652643
1253,290651021,290612577
1254,290651021,290624581
1255,290651021,290541589
1256,290651021,290585409
1257,290651021,290586217
1258,290651021,290651161
1259,290651021,290630667
1260,290651021,290670588
1261,290651021,290568509
1262,290651021,290521028
1263,290651021,290613949
1264,290651021,290632223
1265,290651021,290465121
1266,290651021,290538762
1267,290651021,290597067
1268,290651021,9826480
1269,290651021,290676980
1270,290651021,290590761
1271,290651021,290655628
1272,290651021,290645168
1273,290651021,290594716
1274,290651021,290649590
1275,290651021,290578703
1276,290651021,290504944
1277,290651021,290615316
1278,290651021,290560636
1279,290651021,290455359
1280,290651021,290508534
1281,290651021,290592531
1282,290651021,290622568
1283,290651021,290674375
1284,290651021,290464558
1285,290651021,290504959
1286,290651021,290642693
1287,290651021,290592577
1288,290651021,290563180
1289,290651021,290677497
1290,290651021,290474872
1291,290651021,290678161
1292,290651021,290652343
1293,290651021,290612465
1294,290651021,290582110
1295,290651021,290659634
1296,290651021,290625652
1297,290651021,290645040
1298,290651021,290561589
1299,290651021,290613940
1300,290651021,290415539
1301,290651021,290618615
1302,290651021,290630630
1303,290651021,290626339
1304,290651021,290644260
1305,290651021,290675616
1306,290651021,290609954
1307,290651021,290592956
1308,290651021,290678155
1309,290651021,290420240
1310,290651021,290622638
1311,290651021,290588648
1312,290651021,290652977
1313,290651021,290672792
1314,290651021,290633898
1315,290651021,290673833
1316,290651021,290659939
1317,290651021,290665369
1318,290651021,290635946
1319,290651021,290661696
1320,290651021,290616877
1321,290651021,290658490
1322,290651021,290676702
1323,290651021,290616000
1324,290651021,290675685
1325,290651021,290669663
1326,290651021,290532316
1327,290651021,290566170
1328,290651021,290469515
1329,290651021,290665849
1330,290651021,290639967
1331,290651021,290499628
1332,290651021,290677182
1333,290651021,290591284
1334,290651021,290652722
1335,290651021,290550104
1336,290651021,290585680
1337,290651021,290475209
1338,290651021,290532533
1339,290651021,290625060
1340,290651021,290420701
1341,290651015,290627505
1342,290651015,290603503
1343,290651015,290675276
1344,290651015,290630765
1345,290651015,290650470
1346,290651015,290569408
1347,290651015,290591234
1348,290651015,290651021
1349,290651015,290668568
1350,290651015,290663259
1351,290651015,290672646
1352,290651015,290527154
1353,290651015,290649858
1354,290651015,290573229
1355,290651015,290610307
1356,290651015,290663157
1357,290651015,9762103
1358,290651015,290629599
1359,290651015,290665483
1360,290651015,290664779
1361,290651015,290639156
